geography_id,country,city,state,postal_code,region
EH-13765_2151,United States,Revere,Massachusetts,2151,East
MH-17455_28540,United States,Jacksonville,North Carolina,28540,South
CL-11890_94122,United States,San Francisco,California,94122,West
SF-20965_43229,United States,Columbus,Ohio,43229,East
EP-13915_48127,United States,Dearborn Heights,Michigan,48127,Central
RW-19630_66212,United States,Overland Park,Kansas,66212,Central
SJ-20500_87505,United States,Santa Fe,New Mexico,87505,West
SP-20620_94110,United States,San Francisco,California,94110,West
PJ-19015_36608,United States,Mobile,Alabama,36608,South
CC-12610_22153,United States,Springfield,Virginia,22153,South
MY-18295_19711,United States,Newark,Delaware,19711,East
DB-13210_28601,United States,Hickory,North Carolina,28601,South
MG-17875_33311,United States,Fort Lauderdale,Florida,33311,South
RH-19600_60188,United States,Carol Stream,Illinois,60188,Central
KB-16240_56301,United States,Saint Cloud,Minnesota,56301,Central
CA-12055_90036,United States,Los Angeles,California,90036,West
JK-15730_36608,United States,Mobile,Alabama,36608,South
RD-19930_78745,United States,Austin,Texas,78745,Central
JK-16120_10009,United States,New York City,New York,10009,East
SC-20020_75023,United States,Plano,Texas,75023,Central
HW-14935_60653,United States,Chicago,Illinois,60653,Central
SC-20800_39212,United States,Jackson,Mississippi,39212,South
HA-14920_28314,United States,Fayetteville,North Carolina,28314,South
MG-17875_60505,United States,Aurora,Illinois,60505,Central
DM-12955_95823,United States,Sacramento,California,95823,West
DM-13345_50315,United States,Des Moines,Iowa,50315,Central
ML-17395_92105,United States,San Diego,California,92105,West
GA-14515_75081,United States,Dallas,Texas,75081,Central
SU-20665_39212,United States,Jackson,Mississippi,39212,South
BD-11320_92024,United States,San Diego,California,92024,West
DB-13405_32839,United States,Orlando,Florida,32839,South
RP-19855_47905,United States,Lafayette,Indiana,47905,Central
EH-13765_10035,United States,New York City,New York,10035,East
JL-15835_90049,United States,Los Angeles,California,90049,West
FM-14380_10024,United States,New York City,New York,10024,East
SB-20290_42420,United States,Henderson,Kentucky,42420,South
SV-20365_43229,United States,Columbus,Ohio,43229,East
MM-17920_77840,United States,College Station,Texas,77840,Central
RD-19810_40475,United States,Richmond,Kentucky,40475,South
ME-17320_60653,United States,Chicago,Illinois,60653,Central
FH-14275_19120,United States,Philadelphia,Pennsylvania,19120,East
PO-18865_90036,United States,Los Angeles,California,90036,West
CC-12550_90008,United States,Los Angeles,California,90008,West
TS-21505_94122,United States,San Francisco,California,94122,West
MD-17350_44312,United States,Akron,Ohio,44312,East
GT-14755_90049,United States,Los Angeles,California,90049,West
RD-19660_64055,United States,Independence,Missouri,64055,Central
DB-12910_75220,United States,Dallas,Texas,75220,Central
JK-15640_98105,United States,Seattle,Washington,98105,West
FC-14335_75150,United States,Mesquite,Texas,75150,Central
JW-15955_11561,United States,Long Beach,New York,11561,East
DC-12850_33161,United States,North Miami,Florida,33161,South
FM-14290_93309,United States,Bakersfield,California,93309,West
MT-17815_39212,United States,Jackson,Mississippi,39212,South
DK-13090_68025,United States,Fremont,Nebraska,68025,Central
KD-16495_49201,United States,Jackson,Michigan,49201,Central
AG-10300_94122,United States,San Francisco,California,94122,West
MH-18115_43130,United States,Lancaster,Ohio,43130,East
AC-10450_70506,United States,Lafayette,Louisiana,70506,South
FM-14290_40475,United States,Richmond,Kentucky,40475,South
RA-19285_77070,United States,Houston,Texas,77070,Central
JG-15160_10024,United States,New York City,New York,10024,East
NZ-18565_43615,United States,Toledo,Ohio,43615,East
KM-16225_19143,United States,Philadelphia,Pennsylvania,19143,East
LC-17140_19140,United States,Philadelphia,Pennsylvania,19140,East
NP-18700_80219,United States,Denver,Colorado,80219,West
RB-19330_19143,United States,Philadelphia,Pennsylvania,19143,East
TH-21550_21044,United States,Columbia,Maryland,21044,East
CK-12595_10024,United States,New York City,New York,10024,East
ST-20530_10035,United States,New York City,New York,10035,East
GB-14530_43055,United States,Newark,Ohio,43055,East
NC-18535_75217,United States,Dallas,Texas,75217,Central
AB-10255_19134,United States,Philadelphia,Pennsylvania,19134,East
SC-20770_78207,United States,San Antonio,Texas,78207,Central
JC-15340_19120,United States,Philadelphia,Pennsylvania,19120,East
RA-19285_90004,United States,Los Angeles,California,90004,West
SH-19975_37167,United States,Smyrna,Tennessee,37167,South
JC-15775_31204,United States,Macon,Georgia,31204,South
BC-11125_94109,United States,San Francisco,California,94109,West
JH-15985_98103,United States,Seattle,Washington,98103,West
CC-12610_43229,United States,Columbus,Ohio,43229,East
DB-12970_90004,United States,Los Angeles,California,90004,West
PP-18955_45503,United States,Springfield,Ohio,45503,East
MC-17845_90008,United States,Los Angeles,California,90008,West
VF-21715_90045,United States,Los Angeles,California,90045,West
MC-17275_38109,United States,Memphis,Tennessee,38109,South
DB-13210_48234,United States,Detroit,Michigan,48234,Central
AJ-10945_46226,United States,Lawrence,Indiana,46226,Central
CP-12340_32216,United States,Jacksonville,Florida,32216,South
DB-13555_43017,United States,Dublin,Ohio,43017,East
EB-13750_33317,United States,Plantation,Florida,33317,South
JP-15460_85301,United States,Glendale,Arizona,85301,West
SC-20050_49201,United States,Jackson,Michigan,49201,Central
FM-14290_2169,United States,Quincy,Massachusetts,2169,East
TB-21250_97301,United States,Salem,Oregon,97301,West
EH-14125_45373,United States,Troy,Ohio,45373,East
ML-17410_19143,United States,Philadelphia,Pennsylvania,19143,East
MH-17620_92105,United States,San Diego,California,92105,West
BT-11680_20735,United States,Clinton,Maryland,20735,East
JC-15340_92503,United States,Riverside,California,92503,West
DB-13210_34952,United States,Port Saint Lucie,Florida,34952,South
DO-13435_85204,United States,Mesa,Arizona,85204,West
FA-14230_80219,United States,Denver,Colorado,80219,West
QJ-19255_22153,United States,Springfield,Virginia,22153,South
TC-21475_98115,United States,Seattle,Washington,98115,West
ON-18715_85281,United States,Tempe,Arizona,85281,West
AD-10180_10701,United States,Yonkers,New York,10701,East
AC-10615_14609,United States,Rochester,New York,14609,East
MF-17665_43615,United States,Toledo,Ohio,43615,East
DH-13075_35601,United States,Decatur,Alabama,35601,South
EN-13780_75220,United States,Dallas,Texas,75220,Central
SS-20140_75150,United States,Mesquite,Texas,75150,Central
RS-19765_90045,United States,Los Angeles,California,90045,West
JW-15955_98103,United States,Seattle,Washington,98103,West
JK-15625_98502,United States,Olympia,Washington,98502,West
JO-15550_68104,United States,Omaha,Nebraska,68104,Central
TP-21130_31907,United States,Columbus,Georgia,31907,South
BS-11590_47201,United States,Columbus,Indiana,47201,Central
AB-10255_39212,United States,Jackson,Mississippi,39212,South
FO-14305_77070,United States,Houston,Texas,77070,Central
MF-17665_85023,United States,Phoenix,Arizona,85023,West
SA-20830_60653,United States,Chicago,Illinois,60653,Central
SH-19975_80219,United States,Denver,Colorado,80219,West
JL-15235_19711,United States,Newark,Delaware,19711,East
KH-16630_20735,United States,Clinton,Maryland,20735,East
RM-19750_10011,United States,New York City,New York,10011,East
VM-21835_19711,United States,Newark,Delaware,19711,East
LH-17155_49201,United States,Jackson,Michigan,49201,Central
WB-21850_10011,United States,New York City,New York,10011,East
AP-10915_29730,United States,Rock Hill,South Carolina,29730,South
RA-19915_31907,United States,Columbus,Georgia,31907,South
DR-12880_90301,United States,Inglewood,California,90301,West
JG-15310_79762,United States,Odessa,Texas,79762,Central
LC-16870_43055,United States,Newark,Ohio,43055,East
GB-14530_90049,United States,Los Angeles,California,90049,West
CK-12205_2149,United States,Everett,Massachusetts,2149,East
TS-21160_53214,United States,West Allis,Wisconsin,53214,Central
MH-18025_60623,United States,Chicago,Illinois,60623,Central
DM-12955_77036,United States,Houston,Texas,77036,Central
JJ-15760_77036,United States,Houston,Texas,77036,Central
KB-16585_33012,United States,Hialeah,Florida,33012,South
CM-12160_94122,United States,San Francisco,California,94122,West
FM-14215_19140,United States,Philadelphia,Pennsylvania,19140,East
RF-19735_29203,United States,Columbia,South Carolina,29203,South
JK-15370_33180,United States,Miami,Florida,33180,South
JB-16045_91911,United States,Chula Vista,California,91911,West
PN-18775_33180,United States,Miami,Florida,33180,South
LF-17185_10035,United States,New York City,New York,10035,East
RH-19510_66502,United States,Manhattan,Kansas,66502,Central
MC-17575_19120,United States,Philadelphia,Pennsylvania,19120,East
MN-17935_38109,United States,Memphis,Tennessee,38109,South
EH-14125_33311,United States,Fort Lauderdale,Florida,33311,South
TC-21535_43229,United States,Columbus,Ohio,43229,East
JD-15895_90045,United States,Los Angeles,California,90045,West
IL-15100_77041,United States,Houston,Texas,77041,Central
SW-20350_68104,United States,Omaha,Nebraska,68104,Central
DP-13390_90004,United States,Los Angeles,California,90004,West
BT-11395_16602,United States,Altoona,Pennsylvania,16602,East
JE-15475_10024,United States,New York City,New York,10024,East
EJ-13720_92037,United States,San Diego,California,92037,West
BE-11410_33178,United States,Miami,Florida,33178,South
KL-16555_27405,United States,Greensboro,North Carolina,27405,South
NC-18415_28540,United States,Jacksonville,North Carolina,28540,South
AH-10690_33317,United States,Plantation,Florida,33317,South
PK-19075_53209,United States,Milwaukee,Wisconsin,53209,Central
NG-18430_62301,United States,Quincy,Illinois,62301,Central
ZD-21925_32216,United States,Jacksonville,Florida,32216,South
NW-18400_36608,United States,Mobile,Alabama,36608,South
HG-14845_10024,United States,New York City,New York,10024,East
CC-12685_10011,United States,New York City,New York,10011,East
JG-15805_75217,United States,Dallas,Texas,75217,Central
RW-19540_48234,United States,Detroit,Michigan,48234,Central
LS-17230_19901,United States,Dover,Delaware,19901,East
MY-18295_43229,United States,Columbus,Ohio,43229,East
JM-15655_85301,United States,Glendale,Arizona,85301,West
KM-16720_89031,United States,North Las Vegas,Nevada,89031,West
KE-16420_37620,United States,Bristol,Tennessee,37620,South
TS-21370_90049,United States,Los Angeles,California,90049,West
SZ-20035_48187,United States,Canton,Michigan,48187,Central
JE-15745_72701,United States,Fayetteville,Arkansas,72701,South
MS-17980_65807,United States,Springfield,Missouri,65807,Central
DH-13675_2169,United States,Quincy,Massachusetts,2169,East
GT-14755_61107,United States,Rockford,Illinois,61107,Central
GH-14410_94122,United States,San Francisco,California,94122,West
DM-13015_78207,United States,San Antonio,Texas,78207,Central
TC-21295_80229,United States,Thornton,Colorado,80229,West
JK-16120_60653,United States,Chicago,Illinois,60653,Central
NC-18415_10701,United States,Yonkers,New York,10701,East
AJ-10960_92037,United States,San Diego,California,92037,West
LC-16885_61821,United States,Champaign,Illinois,61821,Central
GW-14605_94122,United States,San Francisco,California,94122,West
SC-20305_46226,United States,Lawrence,Indiana,46226,Central
JF-15355_92105,United States,San Diego,California,92105,West
DM-13015_37604,United States,Johnson City,Tennessee,37604,South
EP-13915_33614,United States,Tampa,Florida,33614,South
JG-15805_62521,United States,Decatur,Illinois,62521,Central
PF-19120_85234,United States,Gilbert,Arizona,85234,West
DW-13195_37918,United States,Knoxville,Tennessee,37918,South
CK-12595_60653,United States,Chicago,Illinois,60653,Central
CC-12670_47401,United States,Bloomington,Indiana,47401,Central
SV-20785_30076,United States,Roswell,Georgia,30076,South
SP-20860_90036,United States,Los Angeles,California,90036,West
MS-17770_77036,United States,Houston,Texas,77036,Central
TC-21475_60440,United States,Bolingbrook,Illinois,60440,Central
SJ-20125_71854,United States,Texarkana,Arkansas,71854,South
DS-13180_78207,United States,San Antonio,Texas,78207,Central
SC-20800_78539,United States,Edinburg,Texas,78539,Central
SH-20395_43615,United States,Toledo,Ohio,43615,East
SF-20965_77520,United States,Baytown,Texas,77520,Central
MG-17680_19143,United States,Philadelphia,Pennsylvania,19143,East
CS-12400_90045,United States,Los Angeles,California,90045,West
VT-21700_19143,United States,Philadelphia,Pennsylvania,19143,East
AB-10105_77581,United States,Pearland,Texas,77581,Central
MM-18280_10035,United States,New York City,New York,10035,East
ML-17410_85023,United States,Phoenix,Arizona,85023,West
KD-16495_23320,United States,Chesapeake,Virginia,23320,South
RF-19735_60610,United States,Chicago,Illinois,60610,Central
SC-20305_60623,United States,Chicago,Illinois,60623,Central
BN-11515_98103,United States,Seattle,Washington,98103,West
JS-15880_78550,United States,Harlingen,Texas,78550,Central
VG-21805_19140,United States,Philadelphia,Pennsylvania,19140,East
AW-10840_93309,United States,Bakersfield,California,93309,West
LS-17230_75051,United States,Grand Prairie,Texas,75051,Central
MH-17455_46142,United States,Greenwood,Indiana,46142,Central
TS-21340_10024,United States,New York City,New York,10024,East
EH-13945_38109,United States,Memphis,Tennessee,38109,South
MG-17695_14215,United States,Buffalo,New York,14215,East
DO-13435_90036,United States,Los Angeles,California,90036,West
AF-10870_33030,United States,Homestead,Florida,33030,South
SN-20710_77506,United States,Pasadena,Texas,77506,Central
